mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMN12239309_bin.57	SAMN12239309_bin.57	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__WANN01;s__WANN01 sp015521775	GCA_015521775.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;g__WANN01;s__WANN01 sp015521775	99.93	0.991	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.49	11	N/A	N/A
SAMN12239309_bin.88	SAMN12239309_bin.88	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__JALTZZ01;f__JALUTC01;g__JALUTC01;s__JALUTC01 sp027051265	GCA_027051265.1	95.0	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__JALTZZ01;f__JALUTC01;g__JALUTC01;s__JALUTC01 sp027051265	99.9	0.951	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.36	11	N/A	N/A
SAMN12239310_bin.30	SAMN12239310_bin.30	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp015521465	GCA_015521465.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp015521465	99.79	0.931	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.69	11	N/A	N/A
SAMN12239311_bin.105	SAMN12239311_bin.105	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__Thermodiscus eudorianus	GCA_015521085.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__Thermodiscus eudorianus	99.99	0.97	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.88	11	N/A	N/A
SAMN12239311_bin.131	SAMN12239311_bin.131	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__Pyrolobus;s__Pyrolobus sp015521195	GCA_015521195.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__Pyrolobus;s__Pyrolobus sp015521195	99.81	0.917	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.89	11	N/A	N/A
SAMN12239311_bin.168	SAMN12239311_bin.168	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum boonei	GCF_000025665.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum boonei	95.55	0.878	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.4	11	N/A	N/A
SAMN12239311_bin.174	SAMN12239311_bin.174	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__WAOL01 sp015521295	GCA_015521295.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__WAOL01 sp015521295	99.91	0.983	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_015521295.1, s__WAOL01 sp015521295, 95.0, 99.91, 0.983; GCA_027023255.1, s__WAOL01 sp027023255, 95.0, 93.78, 0.813; GCA_027002995.1, s__WAOL01 sp027002995, 95.0, 93.06, 0.756	93.89	11	N/A	N/A
SAMN12239311_bin.29	SAMN12239311_bin.29	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp015521385	GCA_015521385.1	95.0	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp015521385	99.91	0.98	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.25	11	N/A	N/A
SAMN12239311_bin.31	SAMN12239311_bin.31	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S143-63;s__S143-63 sp015521115	GCA_015521115.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S143-63;s__S143-63 sp015521115	99.96	0.958	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.32	11	N/A	N/A
SAMN12239311_bin.38	SAMN12239311_bin.38	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__	taxonomic classification fully defined by topology	N/A	N/A	88.58	11	0.97407	N/A
SAMN12239311_bin.42	SAMN12239311_bin.42	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S012-22;s__S012-22 sp027044005	GCA_027044005.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S012-22;s__S012-22 sp027044005	99.85	0.846	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.61	11	N/A	N/A
SAMN12239311_bin.59	SAMN12239311_bin.59	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__S143-98;s__S143-98 sp015520975	GCA_015520975.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__S143-98;s__S143-98 sp015520975	99.88	0.952	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.8	11	N/A	N/A
SAMN12239311_bin.6	SAMN12239311_bin.6	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOK01;s__WAOK01 sp015521325	GCA_015521325.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOK01;s__WAOK01 sp015521325	99.79	0.955	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.52	11	N/A	N/A
SAMN12239311_bin.80	SAMN12239311_bin.80	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__Thermodiscus sp015521175	GCA_015521175.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__Thermodiscus sp015521175	99.64	0.852	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.13	11	N/A	N/A
SAMN12239312_bin.25	SAMN12239312_bin.25	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp015520705	GCA_015520705.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp015520705	99.53	0.939	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.82	11	N/A	N/A
SAMN12239312_bin.65	SAMN12239312_bin.65	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus sp964631435	GCA_964631435.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__Geoglobus sp964631435	99.83	0.926	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	79.22	11	N/A	N/A
SAMN12239312_bin.98	SAMN12239312_bin.98	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	taxonomic classification fully defined by topology	N/A	N/A	94.42	11	0.99022	N/A
SAMN12239313_bin.27	SAMN12239313_bin.27	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum sp015520565	GCA_015520565.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum sp015520565	99.7	0.959	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.05	11	N/A	N/A
SAMN12239313_bin.35	SAMN12239313_bin.35	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp027056155	GCA_027056155.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp027056155	99.93	0.948	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.71	11	N/A	N/A
SAMN12239314_bin.1	SAMN12239314_bin.1	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__JALTZZ01;f__JALUTC01;g__JALUTC01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__JALTZZ01;f__JALUTC01;g__JALUTC01;s__	taxonomic classification fully defined by topology	N/A	N/A	87.64	11	0.9696	N/A
SAMN12239314_bin.100	SAMN12239314_bin.100	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__Nitrosothermus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	83.41	11	0.8611	N/A
SAMN12239314_bin.109	SAMN12239314_bin.109	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__S146-22;g__JAJRXH01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__S146-22;g__;s__	taxonomic novelty determined using RED	N/A	N/A	79.1	11	0.96571	N/A
SAMN12239314_bin.131	SAMN12239314_bin.131	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Fervidicoccaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Fervidicoccaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	96.57	11	0.83593	N/A
SAMN12239314_bin.140	SAMN12239314_bin.140	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__JALTZZ01;f__JALTZZ01;g__JALTZZ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__JALTZZ01;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	91.49	11	0.95537	N/A
SAMN12239314_bin.173	SAMN12239314_bin.173	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__JALURD01;s__JALURD01 sp027057815	GCA_027057815.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__JALURD01;s__JALURD01 sp027057815	99.7	0.953	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.44	11	N/A	N/A
SAMN12239314_bin.181	SAMN12239314_bin.181	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__Pyrohabitans;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__Pyrohabitans;s__	taxonomic classification fully defined by topology	N/A	N/A	83.68	11	0.95239	N/A
SAMN12239314_bin.20	SAMN12239314_bin.20	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Gearchaeales;f__WAQG01;g__WAQG01;s__WAQG01 sp015520395	GCA_015520395.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Gearchaeales;f__WAQG01;g__WAQG01;s__WAQG01 sp015520395	99.92	0.92	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.3	11	N/A	N/A
SAMN12239314_bin.22	SAMN12239314_bin.22	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__B69-G16;s__B69-G16 sp027017165	GCA_027017165.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermofilales;f__B69-G16;g__B69-G16;s__B69-G16 sp027017165	99.96	0.934	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.41	11	N/A	N/A
SAMN12239314_bin.28	SAMN12239314_bin.28	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__WAQN01;s__WAQN01 sp015520195	GCA_015520195.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__WAQN01;s__WAQN01 sp015520195	99.87	0.913	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.63	11	N/A	N/A
SAMN12239314_bin.33	SAMN12239314_bin.33	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WAQK01;g__WAQK01;s__WAQK01 sp027016915	GCA_027016915.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WAQK01;g__WAQK01;s__WAQK01 sp027016915	99.79	0.845	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.1	11	N/A	N/A
SAMN12239314_bin.48	SAMN12239314_bin.48	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__S146-22;g__S146-22;s__S146-22 sp015520535	GCA_015520535.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Hodarchaeales;f__S146-22;g__S146-22;s__S146-22 sp015520535	99.93	0.862	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	75.28	11	N/A	N/A
SAMN12239314_bin.66	SAMN12239314_bin.66	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__Pelearchaeum;s__Pelearchaeum sp015520425	GCA_015520425.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__Pelearchaeum;s__Pelearchaeum sp015520425	99.33	0.974	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.54	11	N/A	N/A
SAMN12239314_bin.67	SAMN12239314_bin.67	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__WAQR01;g__WAQR01;s__WAQR01 sp015520145	GCA_015520145.1	95.0	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__WAQR01;g__WAQR01;s__WAQR01 sp015520145	99.6	0.842	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.79	11	N/A	N/A
SAMN12239314_bin.69	SAMN12239314_bin.69	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Benthortus;s__Benthortus lauensis	GCA_021650775.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Benthortus;s__Benthortus lauensis	98.75	0.947	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.52	11	N/A	N/A
SAMN12239314_bin.70	SAMN12239314_bin.70	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__QNYQ01 sp027046265	GCA_027046265.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__QNYQ01 sp027046265	99.43	0.912	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.34	11	N/A	N/A
SAMN12239314_bin.86	SAMN12239314_bin.86	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__WAQA01;g__WAQA01;s__WAQA01 sp015520475	GCA_015520475.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__WAQA01;g__WAQA01;s__WAQA01 sp015520475	99.91	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.17	11	N/A	N/A
SAMN12239314_bin.88	SAMN12239314_bin.88	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__SZUA-1514;s__SZUA-1514 sp015523545	GCA_015523545.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__SZUA-1514;s__SZUA-1514 sp015523545	99.48	0.981	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.59	11	N/A	N/A
SAMN12330932_bin.12	SAMN12330932_bin.12	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__JdFR-37;s__JdFR-37 sp964533255	GCA_964533255.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__JdFR-37;s__JdFR-37 sp964533255	99.76	0.923	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.88	11	N/A	N/A
SAMN12330932_bin.35	SAMN12330932_bin.35	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus sp964463865	GCA_964463865.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus sp964463865	99.9	0.919	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.09	11	N/A	N/A
SAMN12330933_bin.25	SAMN12330933_bin.25	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__CAZCCY01;g__CAZCCY01;s__CAZCCY01 sp964497545	GCA_964497545.1	95.0	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__CAZCCY01;g__CAZCCY01;s__CAZCCY01 sp964497545	99.76	0.951	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.66	11	N/A	N/A
SAMN12330935_bin.17	SAMN12330935_bin.17	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__JdFR-42;g__WAJW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__JdFR-42;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.49	11	0.94111	N/A
SAMN12330935_bin.5	SAMN12330935_bin.5	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Geoglobus;s__	taxonomic classification fully defined by topology	N/A	N/A	94.55	11	0.98607	N/A
SAMN12330939_bin.20	SAMN12330939_bin.20	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__	taxonomic classification fully defined by topology	N/A	N/A	85.65	11	0.98068	N/A
SAMN12349584_bin.6	SAMN12349584_bin.6	d__Archaea;p__Halobacteriota;c__UBA148;o__UBA148;f__JAJOKI01;g__JAJOKI01;s__JAJOKI01 sp964412405	GCA_964412405.1	95.0	d__Archaea;p__Halobacteriota;c__UBA148;o__UBA148;f__JAJOKI01;g__JAJOKI01;s__JAJOKI01 sp964412405	99.79	0.924	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.56	11	N/A	N/A
SAMN13385563_bin.34	SAMN13385563_bin.34	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA10834;f__DTMW01;g__DSAX01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA10834;f__DTMW01;g__;s__	taxonomic novelty determined using RED	N/A	N/A	98.17	11	0.86878	N/A
SAMN13385563_bin.4	SAMN13385563_bin.4	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__SOJC01;g__SOJC01;s__SOJC01 sp004376645	GCA_004376645.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__SOJC01;g__SOJC01;s__SOJC01 sp004376645	95.87	0.807	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.1	11	N/A	N/A
SAMN13385563_bin.78	SAMN13385563_bin.78	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__SOJA01;s__SOJA01 sp030628925	GCA_030628925.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__SOJA01;s__SOJA01 sp030628925	96.41	0.671	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.9	11	N/A	N/A
SAMN13702308_bin.53	SAMN13702308_bin.53	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Bilamarchaeaceae;g__CAIKOA01;s__CAIKOA01 sp030613375	GCA_030613375.1	95.0	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Bilamarchaeaceae;g__CAIKOA01;s__CAIKOA01 sp030613375	99.87	0.968	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.98	11	N/A	N/A
SAMN13702310_bin.16	SAMN13702310_bin.16	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Heimdallarchaeaceae;g__UBA460;s__UBA460 sp030607575	GCA_030607575.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Heimdallarchaeaceae;g__UBA460;s__UBA460 sp030607575	99.92	0.988	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_030607575.1, s__UBA460 sp030607575, 95.0, 99.92, 0.988; GCA_023139025.1, s__UBA460 sp023139025, 95.0, 91.96, 0.631; GCA_030668825.1, s__UBA460 sp023132955, 95.0, 91.48, 0.643; GCA_030608385.1, s__UBA460 sp030608385, 95.0, 91.29, 0.688; GCA_021399345.1, s__UBA460 sp021399345, 95.0, 90.9, 0.673; GCA_019057375.1, s__UBA460 sp002505645, 95.0, 90.68, 0.684	96.41	11	N/A	N/A
SAMN13702310_bin.6	SAMN13702310_bin.6	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanocomedenaceae;g__Methanocomedens_A;s__Methanocomedens_A sp009649835	GCA_009649835.1	95.0	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanocomedenaceae;g__Methanocomedens_A;s__Methanocomedens_A sp009649835	96.5	0.744	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_009649835.1, s__Methanocomedens_A sp009649835, 95.0, 96.5, 0.744; GCA_030610815.1, s__Methanocomedens_A sp030610815, 95.0, 92.16, 0.547; GCA_014237145.1, s__Methanocomedens_A sp014237145, 95.0, 91.6, 0.543; GCA_965370445.1, s__Methanocomedens_A sp965370445, 95.0, 91.43, 0.536	92.81	11	N/A	N/A
SAMN13702312_bin.3	SAMN13702312_bin.3	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Heimdallarchaeaceae;g__UBA460;s__UBA460 sp030611665	GCA_030611665.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Heimdallarchaeaceae;g__UBA460;s__UBA460 sp030611665	99.8	0.947	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.03	11	N/A	N/A
SAMN13702313_bin.11	SAMN13702313_bin.11	d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__Alkanophagales;f__Methanospirareceae;g__JACGMN01;s__JACGMN01 sp030611045	GCA_030611045.1	95.0	d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__Alkanophagales;f__Methanospirareceae;g__JACGMN01;s__JACGMN01 sp030611045	99.9	0.965	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.61	11	N/A	N/A
SAMN13702313_bin.4	SAMN13702313_bin.4	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__UBA204;s__UBA204 sp030611205	GCA_030611205.1	95.0	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__UBA204;s__UBA204 sp030611205	99.91	0.958	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_030611205.1, s__UBA204 sp030611205, 95.0, 99.91, 0.958; GCA_002501765.1, s__UBA204 sp002501765, 95.0, 94.6, 0.668; GCA_964416865.1, s__UBA204 sp964416865, 95.0, 93.88, 0.674	99.4	11	N/A	N/A
