mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMN12239313_bin.49	SAMN12239313_bin.49	d__Bacteria;p__Desulfobacterota;c__S145-22;o__S145-22;f__S145-22;g__S145-22;s__S145-22 sp015493505	GCA_015493505.1	95.0	d__Bacteria;p__Desulfobacterota;c__S145-22;o__S145-22;f__S145-22;g__S145-22;s__S145-22 sp015493505	99.79	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.92	11	N/A	N/A
SAMN12239313_bin.53	SAMN12239313_bin.53	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__B11-G9;f__B11-G9;g__S145-15;s__S145-15 sp015493635	GCA_015493635.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__B11-G9;f__B11-G9;g__S145-15;s__S145-15 sp015493635	99.99	0.994	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.6	11	N/A	N/A
SAMN12239313_bin.54	SAMN12239313_bin.54	d__Bacteria;p__Acidobacteriota;c__JAAYUB01;o__JAAYUB01;f__JAMOQF01;g__JAMOQF01;s__JAMOQF01 sp027040585	GCA_027040585.1	95.0	d__Bacteria;p__Acidobacteriota;c__JAAYUB01;o__JAAYUB01;f__JAMOQF01;g__JAMOQF01;s__JAMOQF01 sp027040585	99.86	0.849	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.38	11	N/A	N/A
SAMN12239313_bin.55	SAMN12239313_bin.55	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__WGAL01;s__WGAL01 sp015493615	GCA_015493615.1	95.0	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__WGAL01;s__WGAL01 sp015493615	99.98	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.12	11	N/A	N/A
SAMN12239313_bin.59	SAMN12239313_bin.59	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__QNZT01;g__QNZT01;s__QNZT01 sp027056215	GCA_027056215.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__QNZT01;g__QNZT01;s__QNZT01 sp027056215	99.93	0.89	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.7	11	N/A	N/A
SAMN12239313_bin.6	SAMN12239313_bin.6	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Sulfomarinibacteraceae;g__JAADFN01;s__JAADFN01 sp015493585	GCA_015493585.1	95.0	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Sulfomarinibacteraceae;g__JAADFN01;s__JAADFN01 sp015493585	99.87	0.981	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.67	11	N/A	N/A
SAMN12239314_bin.103	SAMN12239314_bin.103	d__Bacteria;p__4484-113;c__4484-113;o__JALSIF01;f__JALSIF01;g__JALSIF01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__4484-113;c__4484-113;o__JALSIF01;f__JALSIF01;g__JALSIF01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	71.32	11	0.97964	N/A
SAMN12239314_bin.119	SAMN12239314_bin.119	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__S146-73;g__S146-73;s__S146-73 sp015492355	GCA_015492355.1	95.0	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__S146-73;g__S146-73;s__S146-73 sp015492355	99.87	0.958	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.04	11	N/A	N/A
SAMN12239314_bin.12	SAMN12239314_bin.12	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Zhuqueibacterales;f__Geothermadaptataceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Zhuqueibacterales;f__Geothermadaptataceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	85.37	11	0.82879	N/A
SAMN12239314_bin.124	SAMN12239314_bin.124	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__CAZBYX01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__CAZBYX01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.68	11	0.99115	N/A
SAMN12239314_bin.132	SAMN12239314_bin.132	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-85;g__JdFR-85;s__JdFR-85 sp015492645	GCA_015492645.1	95.0	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-85;g__JdFR-85;s__JdFR-85 sp015492645	99.92	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.04	11	N/A	N/A
SAMN12239314_bin.146	SAMN12239314_bin.146	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__J005;s__J005 sp015488115	GCA_015488115.1	95.0	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__J005;s__J005 sp015488115	99.71	0.955	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.62	11	N/A	N/A
SAMN12239314_bin.151	SAMN12239314_bin.151	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__JALSRK01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__JALSRK01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	86.01	11	0.98889	N/A
SAMN12239314_bin.166	SAMN12239314_bin.166	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__JAEUIK01;g__WGDQ01;s__WGDQ01 sp015493185	GCA_015493185.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__JAEUIK01;g__WGDQ01;s__WGDQ01 sp015493185	99.56	0.942	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	80.98	11	N/A	N/A
SAMN12239314_bin.182	SAMN12239314_bin.182	d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenivirga;s__Hydrogenivirga sp015490115	GCA_015490115.1	95.0	d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenivirga;s__Hydrogenivirga sp015490115	98.43	0.895	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.77	11	N/A	N/A
SAMN12239314_bin.27	SAMN12239314_bin.27	d__Bacteria;p__UBP7;c__UBA6624;o__JBBIMK01;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__UBP7;c__UBA6624;o__JBBIMK01;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	70.36	11	0.63585	N/A
SAMN12239314_bin.3	SAMN12239314_bin.3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-140;f__SZUA-140;g__SZUA-76;s__SZUA-76 sp015491865	GCA_015491865.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-140;f__SZUA-140;g__SZUA-76;s__SZUA-76 sp015491865	99.84	0.976	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.88	11	N/A	N/A
SAMN12239314_bin.34	SAMN12239314_bin.34	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__S146-70;f__S146-70;g__S146-70;s__S146-70 sp015492395	GCA_015492395.1	95.0	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__S146-70;f__S146-70;g__S146-70;s__S146-70 sp015492395	99.98	0.958	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.75	11	N/A	N/A
SAMN12239314_bin.35	SAMN12239314_bin.35	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Gaopeijiaceae;g__S146-37;s__S146-37 sp015492755	GCA_015492755.1	95.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Longimicrobiales;f__Gaopeijiaceae;g__S146-37;s__S146-37 sp015492755	99.96	0.882	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.01	11	N/A	N/A
SAMN12239314_bin.49	SAMN12239314_bin.49	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-140;f__SZUA-140;g__SZUA-140;s__SZUA-140 sp015492435	GCA_015492435.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-140;f__SZUA-140;g__SZUA-140;s__SZUA-140 sp015492435	99.77	0.92	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.53	11	N/A	N/A
SAMN12239314_bin.55	SAMN12239314_bin.55	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__JALUTE01;g__JALUTE01;s__JALUTE01 sp027058255	GCA_027058255.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__JALUTE01;g__JALUTE01;s__JALUTE01 sp027058255	99.76	0.935	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.42	11	N/A	N/A
SAMN12239314_bin.57	SAMN12239314_bin.57	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__SZUA-152;s__SZUA-152 sp015487095	GCA_015487095.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-152;f__SZUA-152;g__SZUA-152;s__SZUA-152 sp015487095	99.25	0.847	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.98	11	N/A	N/A
SAMN12239314_bin.64	SAMN12239314_bin.64	d__Bacteria;p__Calditrichota;c__Calditrichia;o__RBG-13-44-9;f__J042;g__JAADJD01;s__JAADJD01 sp015485355	GCA_015485355.1	95.0	d__Bacteria;p__Calditrichota;c__Calditrichia;o__RBG-13-44-9;f__J042;g__JAADJD01;s__JAADJD01 sp015485355	99.89	0.994	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.23	11	N/A	N/A
SAMN12239314_bin.65	SAMN12239314_bin.65	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Phototrophicaceae;g__S146-30;s__S146-30 sp015492875	GCA_015492875.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Phototrophicaceae;g__S146-30;s__S146-30 sp015492875	99.84	0.962	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.99	11	N/A	N/A
SAMN12239314_bin.8	SAMN12239314_bin.8	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Oceanimicrobiales;f__Oceanimicrobiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Oceanimicrobiales;f__Oceanimicrobiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.06	11	0.84853	N/A
SAMN12239314_bin.83	SAMN12239314_bin.83	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-85;g__S146-64;s__S146-64 sp015492515	GCA_015492515.1	95.0	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-85;g__S146-64;s__S146-64 sp015492515	99.83	0.951	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.14	11	N/A	N/A
SAMN12239314_bin.85	SAMN12239314_bin.85	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__JALURZ01;g__JALURZ01;s__JALURZ01 sp027058735	GCA_027058735.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__JALURZ01;g__JALURZ01;s__JALURZ01 sp027058735	99.9	0.939	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.1	11	N/A	N/A
SAMN12239314_bin.9	SAMN12239314_bin.9	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__S146-80;f__S146-80;g__S146-80;s__S146-80 sp015492305	GCA_015492305.1	95.0	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__S146-80;f__S146-80;g__S146-80;s__S146-80 sp015492305	99.55	0.963	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.63	11	N/A	N/A
SAMN12239314_bin.95	SAMN12239314_bin.95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAAUQL01;s__JAAUQL01 sp015492915	GCA_015492915.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__JAAUQL01;s__JAAUQL01 sp015492915	99.81	0.868	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.51	11	N/A	N/A
SAMN12239314_bin.97	SAMN12239314_bin.97	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__GCA-2400775;f__GCA-2400775;g__GCA-2400775;s__GCA-2400775 sp015492075	GCA_015492075.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__GCA-2400775;f__GCA-2400775;g__GCA-2400775;s__GCA-2400775 sp015492075	99.96	0.989	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.12	11	N/A	N/A
SAMN12239315_bin.10	SAMN12239315_bin.10	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__GCA-2401725;s__GCA-2401725 sp015491935	GCA_015491935.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__GCA-2401725;s__GCA-2401725 sp015491935	99.79	0.954	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.43	11	N/A	N/A
SAMN12239315_bin.18	SAMN12239315_bin.18	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__WFVA01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__WFVA01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	87.09	11	0.95024	N/A
SAMN12239315_bin.19	SAMN12239315_bin.19	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__WGFY01;s__WGFY01 sp015491995	GCA_015491995.1	95.0	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__WGFY01;s__WGFY01 sp015491995	99.89	0.99	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.91	11	N/A	N/A
SAMN12239315_bin.2	SAMN12239315_bin.2	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__SZUA-451;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__SZUA-451;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	84.51	11	0.99364	N/A
SAMN12239315_bin.22	SAMN12239315_bin.22	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__Nitratifractor sp015491955	GCA_015491955.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Nitratifractor;s__Nitratifractor sp015491955	99.8	0.922	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.88	11	N/A	N/A
SAMN12239315_bin.23	SAMN12239315_bin.23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Sulfidibacterium;s__Sulfidibacterium sp015491905	GCA_015491905.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Sulfidibacterium;s__Sulfidibacterium sp015491905	99.86	0.952	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.32	11	N/A	N/A
SAMN12239315_bin.28	SAMN12239315_bin.28	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	82.38	11	0.99766	N/A
SAMN12239315_bin.33	SAMN12239315_bin.33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_D;f__Parvicellaceae;g__S010-51;s__S010-51 sp027047735	GCA_027047735.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_D;f__Parvicellaceae;g__S010-51;s__S010-51 sp027047735	99.88	0.901	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.71	11	N/A	N/A
SAMN12330916_bin.10	SAMN12330916_bin.10	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Mariprofundus;s__Mariprofundus sp964437065	GCA_964437065.1	95.0	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Mariprofundus;s__Mariprofundus sp964437065	99.9	0.862	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	86.01	11	N/A	N/A
SAMN12330916_bin.19	SAMN12330916_bin.19	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__CAZCZU01;s__CAZCZU01 sp964503475	GCA_964503475.1	95.0	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__CAZCZU01;s__CAZCZU01 sp964503475	99.9	0.965	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	77.41	11	N/A	N/A
SAMN12330916_bin.23	SAMN12330916_bin.23	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__JADFVP01;g__JAJRZX01;s__JAJRZX01 sp964510775	GCA_964510775.1	95.0	d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__JADFVP01;g__JAJRZX01;s__JAJRZX01 sp964510775	99.97	0.941	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.99	11	N/A	N/A
SAMN12330916_bin.26	SAMN12330916_bin.26	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__CAZNUM01;s__CAZNUM01 sp964539305	GCA_964539305.1	95.0	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__CAZNUM01;s__CAZNUM01 sp964539305	99.53	0.963	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.21	11	N/A	N/A
SAMN12330916_bin.29	SAMN12330916_bin.29	d__Bacteria;p__Myxococcota_A;c__UBA796;o__UBA796;f__UBA2385;g__J125;s__J125 sp964599085	GCA_964599085.1	95.0	d__Bacteria;p__Myxococcota_A;c__UBA796;o__UBA796;f__UBA2385;g__J125;s__J125 sp964599085	99.98	0.979	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.1	11	N/A	N/A
SAMN12330916_bin.35	SAMN12330916_bin.35	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__J004;g__CAYWBI01;s__CAYWBI01 sp964456445	GCA_964456445.1	95.0	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__J004;g__CAYWBI01;s__CAYWBI01 sp964456445	99.99	0.946	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.46	11	N/A	N/A
SAMN12330916_bin.38	SAMN12330916_bin.38	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__CAYNUJ01;s__CAYNUJ01 sp964400095	GCA_964400095.1	95.0	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__CAYNUJ01;s__CAYNUJ01 sp964400095	99.92	0.929	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.91	11	N/A	N/A
SAMN12330916_bin.40	SAMN12330916_bin.40	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__WSZY01;s__WSZY01 sp964559845	GCA_964559845.1	95.0	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__WSZY01;s__WSZY01 sp964559845	99.97	0.916	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.06	11	N/A	N/A
SAMN12330916_bin.42	SAMN12330916_bin.42	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__Marinisomatales;f__J089;g__J089;s__J089 sp964535735	GCA_964535735.1	95.0	d__Bacteria;p__Fidelibacterota;c__Marinisomatia;o__Marinisomatales;f__J089;g__J089;s__J089 sp964535735	99.61	0.934	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.81	11	N/A	N/A
SAMN12330916_bin.5	SAMN12330916_bin.5	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__CAYLYU01;s__CAYLYU01 sp964501925	GCA_964501925.1	95.0	d__Bacteria;p__Pseudomonadota;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__CAYLYU01;s__CAYLYU01 sp964501925	99.97	0.985	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.85	11	N/A	N/A
SAMN12330916_bin.6	SAMN12330916_bin.6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__DRJH01;g__DRJH01;s__DRJH01 sp964614335	GCA_964614335.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__DRJH01;g__DRJH01;s__DRJH01 sp964614335	99.77	0.905	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.16	11	N/A	N/A
SAMN12330923_bin.10	SAMN12330923_bin.10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__S012-47;g__CAYRDC01;s__CAYRDC01 sp964422925	GCA_964422925.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__S012-47;g__CAYRDC01;s__CAYRDC01 sp964422925	99.92	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.87	11	N/A	N/A
SAMN12330923_bin.16	SAMN12330923_bin.16	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__BMS3ABIN01;f__BMS3ABIN01;g__BMS3ABIN01;s__BMS3ABIN01 sp964497425	GCA_964497425.1	95.0	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__BMS3ABIN01;f__BMS3ABIN01;g__BMS3ABIN01;s__BMS3ABIN01 sp964497425	99.9	0.962	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.58	11	N/A	N/A
SAMN12330923_bin.19	SAMN12330923_bin.19	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__WVZY01;f__WVZY01;g__CAYXEN01;s__CAYXEN01 sp964464035	GCA_964464035.1	95.0	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteriia;o__WVZY01;f__WVZY01;g__CAYXEN01;s__CAYXEN01 sp964464035	99.83	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.69	11	N/A	N/A
SAMN12330923_bin.26	SAMN12330923_bin.26	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__CAYQFV01;s__CAYQFV01 sp964416845	GCA_964416845.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__CAYQFV01;s__CAYQFV01 sp964416845	99.72	0.869	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	77.01	11	N/A	N/A
SAMN12330923_bin.31	SAMN12330923_bin.31	d__Bacteria;p__Gemmatimonadota;c__CAZMKB01;o__CAZMKB01;f__CAZNLH01;g__CAZNLH01;s__CAZNLH01 sp964573995	GCA_964573995.1	95.0	d__Bacteria;p__Gemmatimonadota;c__CAZMKB01;o__CAZMKB01;f__CAZNLH01;g__CAZNLH01;s__CAZNLH01 sp964573995	99.93	0.957	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.24	11	N/A	N/A
SAMN12330923_bin.32	SAMN12330923_bin.32	d__Bacteria;p__Fidelibacterota;c__UBA8477;o__UBA8477;f__UBA8477;g__CAZIWX01;s__CAZIWX01 sp964543125	GCA_964543125.1	95.0	d__Bacteria;p__Fidelibacterota;c__UBA8477;o__UBA8477;f__UBA8477;g__CAZIWX01;s__CAZIWX01 sp964543125	99.91	0.948	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.09	11	N/A	N/A
